UMAP1,UMAP2
-5.059787,-0.040368807
-0.64140326,14.617283
-4.061211,-9.298961
0.8728785,-1.6622744
1.3945149,-5.968791
-2.809511,-4.0973783
-4.0085373,-0.8226203
-1.6449416,-0.567015
2.0810325,1.6460478
0.4382173,4.7014513
-2.1875184,-4.096334
-9.2879,0.011578972
7.6518936,-2.3613663
-0.09668905,0.99287224
0.9271334,-9.562639
-3.2214618,7.791241
0.30632624,1.5525105
5.7440724,-3.0375109
1.6625599,4.683468
-0.4797507,9.467892
-0.57047725,1.2547162
4.1880817,1.0995058
7.2483516,-2.4022577
-1.5609621,-3.6151397
11.028332,-4.157191
-0.42873302,-0.18731956
-7.962921,9.285627
1.8945404,-0.4260616
-0.79330003,1.0072209
-6.2924414,2.7439997
3.104085,-7.0688257
0.070424475,6.3111076
-5.3184495,10.210621
-8.019312,-7.6431656
3.271794,6.0313377
-1.4786919,1.8414947
5.5963745,4.0382986
0.7170578,2.0290914
-1.2272121,-6.884384
-0.28752834,3.068615
4.0260863,0.9086196
-6.8836427,-1.6554258
-2.4408934,-3.457683
3.750334,16.601728
-4.512105,6.202916
-6.0338693,-0.12784153
4.1247807,-7.7284417
5.694266,-5.534625
-0.1952006,12.70235
-4.5977325,2.5433214
-7.8398547,-1.3326676
-6.619559,6.6284027
7.471708,2.591888
-2.185185,-9.19118
2.6512616,-5.126855
1.0668926,3.5590355
1.6586398,3.5943367
6.7062445,2.1978629
4.709312,0.60387576
-3.0047188,-3.7248755
-4.079989,-9.24728
-4.4309297,-4.511214
11.005673,4.2231655
1.0098143,1.3163054
-6.4574633,5.663826
-2.31548,-1.1735988
-2.6173663,0.63145673
-1.587841,0.9319767
1.883197,6.1202383
-2.150896,-6.806705
2.3715086,-1.1685443
1.9748911,13.218325
3.8073895,0.40309942
-1.1997435,-1.7334921
0.027282067,14.17386
12.638886,-4.5372696
3.5957215,0.66807574
-3.7724552,-6.403213
3.0911183,-7.217195
-3.6441708,2.4948442
6.4915767,-2.9998882
-1.2810662,7.8381786
-6.510445,-4.01383
-0.86526626,9.099942
-9.146117,-6.2769303
-0.11642056,7.547563
-0.37715438,1.7044638
-0.4561534,12.273969
1.4799502,-1.1370089
-4.876274,7.565098
13.653889,1.8520621
-4.5029664,1.3662933
-5.677793,12.857997
-1.6735625,-6.7213163
-3.6502974,-2.9380076
-4.3989124,4.4972177
0.96870226,-3.2541661
0.9228175,1.3280311
2.3271391,-2.1525052
-1.1398405,13.556962
-2.2571568,-1.2180061
2.6825504,-3.9619665
-1.2200788,4.8926563
-1.6307511,14.274164
6.990068,1.6692182
6.5792956,3.5471482
-7.691988,-4.7445965
-3.9451244,0.8806856
5.459106,-5.1974173
0.19444461,6.2419763
3.993709,2.6497912
-1.0110818,-2.3939807
-4.257162,-8.228238
6.384,-0.49542767
0.21062584,1.7096516
-2.8608866,-0.50432885
3.6028404,4.470908
-1.3967571,-7.763313
-3.5322795,10.414606
2.8893359,5.268766
0.24120636,-3.4989026
2.9901202,3.4703815
-4.3542595,3.3621101
-0.7324763,-0.78124076
0.70488876,5.9440045
-8.051053,-4.5589232
-4.8971844,1.3544266
1.1087809,-8.96556
4.2295203,-0.3846658
-8.527554,-3.4662485
-7.870517,-1.8255677
-3.7218099,10.786357
-4.6657844,7.934473
4.269154,3.9712143
0.97897416,-10.810017
-5.150845,4.749554
5.0838065,-4.919671
-4.085604,7.359161
2.5554037,8.139205
0.66333956,-8.529726
-0.534948,4.2665334
1.5858227,-6.7419524
3.8977895,-8.83054
5.304489,-7.964392
7.234798,-3.9713008
-1.6419268,9.511197
5.5551686,-2.8788726
0.65939826,3.3733754
1.8247297,-4.368172
0.69512457,6.2242246
-5.8508844,3.198333
-3.8222387,7.32629
-0.8336109,5.387906
2.114642,2.9239612
-0.350919,-8.12509
-9.398719,-7.197337
3.1772902,-0.71537656
14.392105,7.6492763
2.7101498,-0.083138004
-6.088928,-5.148856
2.5621698,14.677557
-2.8828998,12.799431
1.4506484,1.4321904
2.4337177,0.14888799
-1.6597357,15.032848
-6.97915,6.0477
-3.7890768,2.1887898
-0.38506877,-5.8068953
-6.775828,-0.9671834
2.5517879,4.3040104
-0.39286116,-4.097711
4.524767,5.001982
-3.624446,-7.979567
-0.86868685,12.020457
1.241669,6.5887737
-3.2275476,2.095596
14.76822,2.6450708
-4.1197886,3.4841616
-2.295184,-6.4885206
0.98982203,-4.0235577
3.954361,7.862205
3.7251782,-8.733929
2.0266688,14.012487
6.0917554,3.973983
-3.7606661,-7.396287
9.60259,3.6160688
-3.8412228,-8.175914
-1.9338448,1.7966961
0.9760883,11.085459
-8.9879265,-0.6200239
-3.6238484,-0.29369974
-2.3295217,-7.0522137
-1.7255895,-6.6819124
-0.57747674,7.4075813
-4.279571,-1.2431272
-2.7838888,13.660734
4.224559,0.23990451
-0.97402656,5.891049
-4.784036,-2.0745392
-2.2251618,-6.282623
-6.6144056,8.789937
1.3693156,0.63189954
5.6398225,3.9343295
-6.6671867,0.3330223
4.25018,-3.0064828
0.9056453,-0.33200654
2.3505125,3.593214
-5.8404784,10.118192
-5.9497952,7.888882
-7.702414,1.1762062
-5.9043903,0.21885745
-2.6715486,-10.906729
3.5491955,0.19891639
7.5669994,-2.3628967
4.5863695,5.2192883
-0.0899904,-10.013999
-3.5490212,0.98097855
10.657792,-2.901484
-3.4673996,3.9389222
0.583911,-5.077595
-4.3136024,4.1835237
4.530927,-0.05677329
-2.855435,-7.684836
-5.54222,-4.461036
-0.48689228,8.263431
-2.7829692,2.8772793
3.7570179,-5.9050198
12.116553,-4.0315475
1.4438559,0.76820844
-1.0518905,8.735023
0.9605798,2.1984944
-3.6285472,-3.9700696
4.3407044,-6.9237676
-1.9963175,-11.355957
-3.4841347,-6.439427
4.057214,-8.160117
4.8158875,-2.7875185
3.08433,-1.3354626
5.1328893,-2.688898
-1.7480642,9.835802
1.2589868,5.263341
-7.6100492,-3.8097827
-3.675544,-0.21439086
3.422128,14.343609
4.7587657,-3.3930604
10.511063,-0.8094049
-2.7073433,0.0697583
1.5120709,0.10999723
-2.7616017,-5.3100624
-7.5324664,-2.0683138
0.6982228,1.8825517
2.9963477,0.3321587
2.195354,10.134202
-0.030831685,4.2742286
3.2306674,-5.488666
-0.7488317,8.608099
-6.518016,4.6566153
-1.2161738,5.408947
0.22694558,-9.34712
4.636116,1.5078355
-1.4597727,8.141099
-0.34325004,-3.5570016
-5.0122943,-1.7622193
10.835781,6.9429035
3.4650276,5.410745
-1.2818748,6.4181094
-0.70319057,6.792684
-4.4355855,0.26554134
-3.2365613,9.308954
2.5097435,-4.270632
3.1742766,-5.188943
-1.6840774,2.4834027
3.1047149,-10.8924
4.2116094,4.2358103
3.2221053,-8.405625
-2.0544245,-1.6281674
-4.3366795,11.310197
-2.8054526,-5.1654215
-0.2897806,4.901446
-0.41678602,-3.4103222
7.299753,2.8781571
-5.536781,4.6249404
-0.14698368,10.099969
-6.031249,0.8381874
-4.067337,1.9738145
6.0055566,2.5155911
3.1569688,5.2035007
5.6982713,4.3627033
1.8478925,1.450458
2.2973301,-5.661859
2.9874356,4.5463886
7.1346955,-1.2125671
-6.3894,-6.5608244
-5.9508414,10.326027
3.4132206,-1.1613196
-1.4348928,12.081437
-0.41065833,-9.355588
-2.2781858,-2.779897
-2.5544581,-0.1395992
-0.92342144,-4.367495
-1.7123002,4.495989
-2.3003824,4.269647
1.3043325,13.81322
-6.01482,0.00014755751
0.05346352,-0.4547787
0.82210714,-1.0029701
-0.80194205,-1.7792499
-4.1704354,6.6735353
6.1088443,1.5348927
3.5270894,4.8514614
-3.2053542,-4.613023
0.23548006,-10.697441
4.790159,-0.41642734
-0.8194034,2.181728
-5.7776766,12.603484
6.6198893,2.5945752
-0.6466463,-2.2539766
-7.4311285,-1.9387245
-0.6528514,0.4440177
-0.2975233,10.7173395
1.6674457,-4.2924542
2.05683,-1.1571378
2.5100462,-2.8524559
1.8505822,-5.0766163
-0.2586412,-7.529297
-4.5212584,8.669691
-6.860638,-0.2005858
-6.2721505,-1.5028919
-0.48393518,7.590464
2.2516384,-0.042542417
-3.9528959,-1.6254731
5.8640447,-3.247523
-6.1035843,-0.13483532
-1.8838406,11.847201
-5.4958367,-7.8386507
-2.5378482,1.803615
0.0915602,-5.228153
-1.8054574,11.635003
4.1859245,-4.1523423
-4.9002266,-2.4224634
3.9395196,-7.019167
5.9786897,3.8412738
0.9303371,2.1553118
-0.4933432,6.2931466
-3.6751802,9.678341
-0.5657721,-8.738955
-0.18348612,-6.3227234
1.9405634,-6.283643
-1.979881,-5.989319
1.6200984,-5.4934816
1.0698826,6.5465775
-4.3272805,7.491809
-5.856637,-0.6298073
-6.471807,4.82381
-3.9652276,-4.417259
-0.28917602,10.460794
2.4906213,-8.560915
-1.007968,5.9837317
-2.8738027,9.506253
-0.92828476,-9.917824
-3.9314673,9.108825
-4.5835996,12.322217
3.365875,3.4609053
6.3713417,0.21148552
-0.22468017,6.3008113
-5.467106,-8.696175
0.15007429,0.91512173
-1.7610849,-3.7941363
1.673971,10.538014
0.7621058,4.991521
0.5161806,9.29448
7.2791014,-6.2984114
-0.890557,5.6029673
-4.209831,-1.1581542
3.1045694,-2.6107376
-2.6897101,-7.877711
2.553432,9.807588
-6.5412326,-4.0359435
4.0155945,3.4450204
1.823758,-0.9898075
5.4398394,1.9999835
2.3922238,4.161631
2.4306688,1.0212115
5.3578,-2.6224625
3.7297027,1.611048
-8.080014,-7.2085533
4.925582,3.500244
-0.47085065,7.7399473
7.9279833,1.2231169
-1.7997664,12.53524
-6.740824,-7.726237
6.935277,-0.5686341
-5.9543056,-6.1985717
3.15943,-3.9526381
1.6327331,2.5132809
-4.4051633,2.476667
2.671211,11.1056185
-6.80629,-3.6746268
7.903052,0.31118155
-0.41380793,-5.6987505
-1.7398871,-1.0231379
-1.6242307,9.795473
-1.6288592,5.3279777
3.047144,2.981201
1.4892372,-11.539596
-0.6068583,-3.7823339
1.8015336,-7.4827943
-1.3181307,9.297503
2.9098918,0.26563162
-7.378393,0.818892
-8.688471,-1.997854
0.05908691,-0.99372745
12.866256,0.16585226
-0.39791057,1.5856732
5.5169773,7.694711
-0.6512943,8.365404
4.134636,8.549488
14.441441,6.287145
-8.091624,-2.1461883
-5.8825865,9.718965
-3.2702687,-0.5774897
-0.57070833,-2.54323
-1.8720362,7.7086263
4.3226466,-3.4345047
-0.47094223,-0.85877067
0.7905824,6.8989844
-0.22772315,-0.9326847
-3.0545824,11.620688
-5.166698,-1.0341799
6.0072894,-5.957275
-0.96096706,7.0993266
-2.1186838,-9.316218
-2.1852562,-1.13477
1.9455279,-6.7699804
3.9496646,2.0864303
5.953207,-6.510618
5.520465,2.4481153
-3.8840778,0.23688659
-4.8165026,-5.733066
3.5283515,-1.6250039
1.9827594,2.7097893
-3.8370903,2.1338193
7.958498,2.6637216
12.2079935,-2.647857
-0.78149754,-7.0967155
1.0865177,5.575081
0.9678694,7.702478
-0.29105875,3.4033918
-1.2932569,3.8358
-1.6230733,0.7564055
-2.8263843,7.990915
-4.269031,11.016439
2.0439909,-1.6637127
-1.7469827,-0.46167907
-6.926051,-2.3325942
2.0687842,9.516553
6.6932683,5.440274
3.8065689,-0.7985097
0.11850488,-4.431347
-5.8062057,4.042559
9.36185,0.030495934
4.3437324,0.7856028
-7.263924,-8.868762
-5.9128017,-6.3704123
-2.7672005,-6.9833937
-5.423411,8.50879
8.315859,0.2864649
0.7260016,-0.43318102
-2.229757,5.9155936
-1.6248255,-1.685284
2.8123806,14.7398615
-4.7656937,1.9286494
-5.1766553,-7.9616194
6.120092,0.31587687
2.910329,-4.6270466
-4.714854,0.43682227
3.0582685,9.136112
12.213956,-4.485695
2.2495909,1.2293227
-0.41123536,-1.3030907
5.5710483,0.6958969
-4.0222697,-4.4568567
-9.8975725,-5.062273
-1.1422526,-1.8088228
-8.582015,-4.817576
2.9586198,-2.1377053
-4.6010833,6.5333524
-3.368902,5.852937
0.03225797,-5.6526628
-0.33992472,-2.349942
-0.5609058,12.588158
-7.711603,-3.1821806
0.79321766,-1.8834562
1.73138,2.5658526
1.3268152,9.609125
5.321549,-0.63248503
2.3136926,-3.780346
0.28826705,-7.728527
13.672288,2.9293766
-0.4965564,-8.425481
1.16122,0.8393512
3.6093202,9.5422
4.5595155,5.1561284
-5.0250254,-0.38257137
3.6314666,3.9166574
-4.0616117,-7.2938457
-2.332927,-1.0250287
2.904206,-3.7996652
-2.7431734,7.765973
3.3930047,2.2762458
-4.0233574,0.9717347
-1.0296915,-3.2939184
-5.0783186,3.3176634
-6.986197,-8.379925
-6.1421432,9.933204
0.7829996,6.935112
-8.662678,-5.0618434
1.8483825,13.038866
3.370971,9.309239
-6.463529,0.057155993
-3.266541,-1.2541244
-4.047751,-2.0784023
5.8729486,4.9724402
7.2031145,1.7786458
9.773725,-2.4267194
4.4064445,14.774624
3.1716096,0.8806774
-3.8299944,2.8179207
1.2820394,-1.0734667
6.7602158,0.5883273
3.9644802,-8.20738
-2.4594593,3.2811644
4.7788906,3.852378
-2.0035095,11.17793
-1.808236,-4.0805855
-7.6659756,4.079848
2.3431854,-2.8495886
-1.0581487,-8.060718
6.9316344,-4.553024
-3.244019,12.391134
7.66153,4.1932197
-4.171245,11.195012
-2.68081,-2.9587097
1.4480413,-8.564159
-7.383282,9.902663
-0.174838,2.9228988
-8.154171,-5.9062166
5.605329,7.0558553
-2.0671277,6.3055882
-5.2260923,-8.961617
3.8728156,2.4235277
0.51042604,1.4621699
-4.3570323,-10.168867
1.6464542,9.083492
2.4436185,13.92103
-1.767872,1.6023133
2.756017,-4.8326993
1.9014778,-0.9771169
6.3424273,-0.4673572
-1.1244336,0.4343866
0.500491,-0.3938875
-4.270828,2.9203367
3.0217898,-3.2623641
-5.514865,9.690416
4.5141683,-2.4890194
1.5991236,3.655813
-0.9099021,-1.3687841
-2.6876585,-9.435333
-0.055377457,-0.1353664
-1.038605,4.1978726
-5.195477,-9.251817
2.2177997,16.93031
6.5091767,-1.9973868
-2.4311326,-7.414729
1.2507948,-3.5270777
1.4676826,0.7172918
-7.121877,-5.18825
2.1447866,2.0475605
-3.8984458,2.942048
0.12587042,7.827932
-5.242793,-4.0780535
-0.7723613,-1.2168803
1.1583706,4.0445433
-1.9109058,-0.60470384
-4.4274306,-1.2041264
-2.8332982,3.8258655
1.3494319,0.21543004
-7.5274625,-1.3577031
5.05307,-7.4643865
-0.14512402,0.6799793
-3.2940235,-3.4417992
6.974394,-2.8608248
3.638449,-7.654695
-1.1294801,6.5809736
-1.628597,4.7302504
-2.154729,2.3929517
-5.653254,-2.418564
-5.920673,3.612908
-0.08406717,10.075163
4.319673,8.19115
-5.850698,5.1668324
3.4080913,3.7138443
1.7016414,-6.232183
5.3515396,1.2880949
2.1660104,15.722645
-2.5307143,14.012157
-2.007587,1.9674132
10.746732,0.8493205
-5.0527387,-4.8265014
11.474421,-4.623926
-5.76572,1.8448364
-3.2714853,1.8471074
-6.28772,8.979174
-2.0066216,-9.560998
2.4888546,-5.4793425
7.439434,-3.560545
-2.9925265,-1.5601089
3.066398,7.2931404
-0.19406587,-5.612545
1.229825,5.4839606
1.6897929,-9.432689
3.7472103,2.04481
-4.766625,-6.9236655
-4.261774,13.220293
-3.8054693,-7.4096785
3.2345266,-1.9510106
-3.4015841,1.0744123
7.869013,2.7257082
-0.49412426,11.293253
1.1228626,-6.74639
-3.0950692,9.833462
-2.6147997,-0.23832187
-5.952653,1.4955702
1.791814,6.2868986
3.818037,2.066339
9.045377,-0.07878418
2.8936498,-2.7748475
-5.805972,2.9984894
3.1310408,15.9359255
0.9033484,4.7589717
-2.3763623,7.9964066
0.6655399,-1.9616408
-1.004464,4.382872
-7.4519377,5.5808516
1.6554027,-0.63046575
-8.393648,-5.9232783
1.2840246,15.841959
0.58531827,3.1938474
-6.8565025,-3.3904169
-2.102013,-0.8046623
14.197998,-2.823022
3.6203945,-5.200025
3.3048046,-2.8084073
-0.5430078,10.455762
5.519279,4.4094214
-1.3852204,3.9759352
-5.7604146,8.725954
13.021253,1.5259019
1.3887134,10.144652
-6.570846,-6.071114
-0.61028916,-1.5620672
1.2333565,-1.530155
-0.54035294,-1.4404104
-3.8602319,-1.8191969
-7.6408834,2.3834636
-3.7986026,7.367625
-2.5502112,-3.8676407
-6.3725767,7.741363
4.6160355,0.2779776
4.0799603,-1.492094
3.835774,-1.4010869
-4.7527547,-2.78897
0.16043025,12.744055
8.134381,-2.467198
-8.654103,1.2994971
4.3790336,-9.336518
-6.2312603,-4.892465
2.0675826,3.5477204
-1.9911371,2.127637
0.11373233,4.952753
6.6765656,2.121558
-4.2379923,9.156567
0.38040483,-5.344967
-5.5684958,5.8434644
-6.198138,2.8980083
-2.8593807,1.8596141
2.5678508,-9.982949
-4.4112477,3.3741777
1.7377312,-6.5556154
5.7522864,2.4363103
3.2700849,-8.642511
-1.4051718,8.313988
-1.2898164,8.25996
2.2050915,7.964266
0.33380648,1.2823559
-1.352574,5.610593
-4.433804,9.03961
-2.5160427,-8.7721815
2.199179,3.6992893
1.3251238,15.912413
4.3788476,-4.9362273
1.012274,0.46768755
-2.6112833,-2.5540404
-3.3878634,11.155617
-4.6333065,6.236839
-0.6894806,3.4134815
-4.0153894,8.335126
1.6965485,2.2539258
1.3931566,9.032417
1.2677939,3.6958733
3.851266,-1.0490512
-4.7555766,3.825784
0.7084315,-0.42378595
-0.17834915,8.835922
1.0401405,10.196236
4.424211,-1.4824522
-4.268094,-7.1669154
4.31724,-2.2986588
-6.17799,4.550914
3.4126174,-4.7920184
5.907073,8.174924
-2.9701064,-6.111783
4.205653,1.4246887
-2.0597122,2.6868699
-1.0865619,9.063397
-3.0240965,1.8279694
2.6915097,-4.500365
-6.7226357,0.022746243
1.3696604,-2.0145795
3.6534355,-1.5395104
4.8089623,-3.7539265
-1.4663273,11.78474
2.2479138,-11.365162
0.22523504,3.5786166
3.0468364,2.2680037
4.993058,-1.9904239
-3.8228202,12.900691
6.3604193,-1.0626333
5.269809,4.9101753
2.1571944,-0.28645992
-3.1612518,-6.5511384
2.2773736,1.0202605
-7.2241387,-1.7868826
-2.3343742,-11.214375
1.8239291,16.419552
-5.125493,-3.3902535
0.96319795,-4.2394514
5.978122,-2.8300903
5.1581945,-4.5307055
-5.8041515,-6.759957
0.9904715,-0.26354235
-4.6859984,-1.768676
3.5500853,4.8962913
-8.224384,-6.180623
2.3316782,1.6862978
-4.985256,-2.9505372
4.770548,0.261181
0.715323,3.2563236
0.890852,1.460986
-0.6462981,-1.5587724
4.506255,5.527992
-5.617205,0.099379025
-6.578698,4.921602
-6.657405,-7.821101
4.473311,-6.5480776
-6.5394154,11.249651
2.9410672,3.87492
3.6578808,0.5789659
-2.2722118,-3.4550254
-5.321335,7.8501368
0.19913997,-5.193928
8.520334,-0.98126036
-1.856395,3.0379992
-0.16952561,-10.340039
-2.6724207,8.244427
-4.60294,1.2187417
-4.180332,-8.082803
1.522739,-2.8769495
3.2795715,7.072488
-8.809552,-1.1778951
-5.6818585,-0.19569081
5.713189,2.119851
-9.510634,-2.3679674
0.34343365,2.6706667
-7.5182586,2.3037393
2.8603077,-4.6764584
-4.6684403,-1.1227646
0.9612961,7.014463
5.514502,-0.49456558
-6.42907,3.599534
-5.159931,8.77185
-2.4345076,-1.0145686
-3.455682,2.7937968
-7.2382007,-0.76707554
6.054775,-5.3943973
-7.3430047,-4.5186105
-4.8102813,1.6117294
2.0504563,-3.2462883
2.2965443,4.6339407
-3.2627566,-0.85868853
-6.015677,-2.8042915
3.033388,1.5449197
-0.86094105,-5.344943
0.027888697,7.1650653
-5.1089363,2.3541298
-3.4912665,1.6529036
-4.0555377,-2.2774074
-4.0558863,-2.13599
1.4813432,-2.092252
-3.2285476,-0.57183826
5.0160036,-7.5162177
3.7992454,-4.0523524
-3.8315406,-8.894214
-2.5590193,1.4859022
5.6711836,-2.6847486
11.720244,-4.4958625
-2.8039687,1.3048072
2.2125833,10.285554
6.9147487,4.044867
-1.9455231,13.104402
-0.23231402,2.0438316
-8.36672,-6.0123506
4.5675673,-0.9455463
6.596165,-0.24987294
1.6773238,5.4845195
-5.760187,-4.3743033
3.8702476,-2.3577933
2.3348489,9.7355
0.97107494,-8.920233
5.214127,7.3332663
-5.1684656,-7.5997715
3.3708155,-2.4718146
11.740919,-3.8311715
-4.6406307,5.8720245
-4.218673,11.256976
1.2803171,9.73578
-7.4594617,7.9285116
-1.479853,-4.5156283
8.0979395,1.0380174
-6.745342,-6.5431848
3.6520522,14.3004
2.7361128,-1.8421404
-5.0032744,-0.9802016
-6.121152,-0.71695113
-7.8861976,-1.2970613
1.842541,8.099733
1.1278834,-5.688821
4.7246637,8.185871
-3.4535713,13.950783
-5.140382,4.0127997
3.6235893,-3.6123264
-9.518764,-0.719662
-3.595692,1.1421068
5.17959,14.472814
-6.920542,5.8921704
-3.2501435,5.658664
-6.557606,6.5266724
0.5112861,15.504311
-0.789491,3.4155853
-5.0568194,-6.4201603
0.08292618,-7.3903947
5.311814,-1.371567
3.8732688,-4.9942927
-5.59345,0.57193696
4.2918744,2.253408
-2.5943906,1.4808397
-0.52750784,3.043268
-3.1436012,4.8290887
4.6611805,-5.642725
-2.8155699,3.6649914
-2.6669548,-2.7569723
1.5193146,-8.554097
2.2027407,17.723341
-6.1951456,-5.8715296
-1.6230804,9.5437975
-8.031132,-4.2145834
-2.18647,6.007976
-0.90235066,-0.77476907
3.1909952,-8.894878
4.2994986,9.35793
4.0299215,-8.3088455
6.5690155,6.098542
5.2801194,-6.3112035
-3.8121684,1.948805
-1.1837077,11.820969
-4.859557,5.2419086
2.8279252,1.2218219
-7.7175655,-3.10267
-4.3680897,5.4983034
6.9752955,-3.1879818
-2.682119,-3.0088823
4.017693,0.943133
-1.1577605,-7.375055
-1.8763431,10.411416
3.0791194,1.8235724
8.122529,-2.7879956
-4.9738593,0.5946844
-4.5494614,-6.8615828
1.6142828,7.5533447
4.69029,7.2328277
3.7753778,0.13684139
9.245293,-6.960171
-7.941911,-2.6804492
-5.818824,10.40346
-9.37188,-2.4479187
-7.4526644,-3.6090248
4.223612,-2.577056
-1.574028,-4.5173707
2.9821358,6.8433275
-5.3025837,3.8382227
-1.9111441,4.8014956
2.3586986,5.979762
-2.1867049,-8.2377615
-6.2123146,-4.629612
-3.212854,-2.2834132
4.5848427,-3.821864
-2.9379857,-1.7764951
5.0484157,-7.075549
-6.2302675,8.118739
-0.39984265,0.8954783
4.8061085,11.434707
-6.273036,1.474181
-0.3314673,7.1668196
2.1706686,-10.598023
-0.012071905,5.134237
3.7745602,14.098233
3.2228932,-1.18122
-0.405159,13.313154
-0.035799682,-2.0990593
-1.8230674,2.954044
-4.467883,-0.31164005
0.8714795,5.292214
0.6002824,-3.6776552
0.6463425,-8.457883
-4.02919,9.442185
-4.5896935,-3.802607
-4.6402097,6.9417357
-1.643867,0.8984562
-6.1512733,5.5912633
1.5632688,-4.475677
1.9647913,-6.3935423
-4.937717,0.90697175
-0.48539627,-2.929877
2.7540586,10.793628
3.2495534,2.6230135
1.3101665,15.711567
6.835053,-6.2807627
-0.7744586,9.682543
2.9485588,2.7792974
-4.183022,1.5806589
-9.954165,-4.0690603
1.4360045,10.62526
-3.086282,-2.863071
3.4729283,7.726266
7.465815,-0.2623891
-2.7072186,-6.7363143
-0.65995514,-7.5117345
-4.54625,5.0630765
1.3372915,10.803083
-1.9061449,-8.319535
-2.6477997,14.417275
1.346089,-1.7844871
-6.737745,8.404163
-2.220861,1.6877625
5.8342175,5.7308264
0.16816448,-6.4747276
-4.4803557,-3.5085719
-0.85714066,-4.556086
-6.830272,-6.7213264
-0.100122504,11.087009
-0.67983216,-6.765655
4.4884906,-3.1311333
-1.8675795,-10.988562
-5.911955,-5.975541
5.4261956,8.429016
-5.223821,-1.6636289
1.8968436,-3.993527
4.805126,-2.9597185
-0.6344023,5.4486017
-1.0872163,-1.7628014
-5.319492,-5.1067963
0.6300437,3.7344186
-3.9735277,1.5069139
6.3903875,2.5626893
3.9630098,-6.33467
4.873588,-6.8361435
-5.2859716,-6.4309893
-9.444812,-5.488695
-1.3893317,-3.119324
-1.4839662,-9.78177
-2.382027,3.2891536
-3.4085617,-5.8227844
-3.4095538,8.413049
-2.8362231,8.029908
12.317204,-4.3589163
-3.363677,2.2370524
-1.2537477,6.050172
-5.2116723,-7.6407847
-0.8005436,-1.0873946
-8.412446,9.453886
-1.0477266,9.827071
-1.8251235,7.5246844
1.9779927,14.281142
-3.7148025,-1.5188104
-4.424654,-8.759869
-0.90339166,1.0882053
2.1371071,-7.6108813
-3.9894562,-5.7254977
-5.5080447,-0.047622755
-0.9056391,-5.859741
-5.0837855,-2.0733132
-1.7321738,2.0139768
3.6686788,-2.5677266
-5.021086,-8.389275
-0.44736892,7.9335127
0.5545268,2.1032815
-5.172472,2.5511775
-3.8032196,1.5714548
-6.282036,0.48805276
-0.5220822,1.4503114
-7.1335993,-3.3436904
0.8083503,16.137339
-2.9958754,7.801408
1.2905896,1.7804034
-5.321384,-8.632566
-5.427732,-4.571094
-5.4353704,-1.1473088
0.7486733,5.2556224
4.5528307,-6.119518
4.0161963,6.238381
4.0085273,8.109107
2.1177619,1.4174868
-5.327648,3.7180548
2.3113914,7.986655
-7.5374312,-7.5012603
1.8747895,-2.6942277
3.7791076,-1.439838
13.015877,-0.90297055
-2.7300196,5.124303
-0.56960696,12.724298
-1.0501337,1.4030634
-1.6255085,0.3216441
3.4907694,0.19863772
0.87712985,1.3272674
0.07043136,3.0577738
-7.948772,-4.8941445
-1.6109947,4.3776283
-4.4547205,5.265612
2.40434,6.051513
-7.9430146,0.4646557
0.0062458175,3.1145265
7.0039983,-0.056102533
-0.6024097,-5.1723146
-0.76810044,9.0578985
6.6651053,4.8763704
-8.307648,-2.0128102
1.9586746,-4.529975
-4.5392857,-5.69112
5.1388073,4.8144326
-5.549668,0.0064748656
2.0606363,2.049254
-3.9484816,2.9432437
0.8973735,-9.9874735
-6.3753104,3.151918
3.3236878,5.8761587
-0.3564356,-0.2079348
2.4864836,-6.96118
3.5028534,4.7887516
-3.5014706,-3.5609193
-0.47426242,-1.1584802
-6.8423448,-0.0065953806
3.9049497,-2.5521774
-7.463322,-8.243892
6.7482,4.3715653
0.5017156,-2.822737
0.6205298,-6.3494864
-4.1252775,-9.284526
0.11096564,4.591387
-5.9512467,-7.9090376
-2.089001,-7.5083957
-0.5458127,4.101623
-4.682021,7.683907
8.6428,0.26454204
4.521353,-0.106629506
-3.3672655,0.5213306
2.472218,3.2089167
-1.3554292,11.13788
0.51153004,-8.6597595
2.660325,-6.591395
2.673054,-3.308402
0.54801285,5.0518737
-0.0005089171,0.59459066
1.1285247,3.9678605
-0.44871914,6.3522153
2.479083,-4.6249356
5.720749,-5.9626966
-5.805115,4.034037
4.7203755,13.551643
0.15382737,-4.628334
-2.549849,0.9905177
-2.0422282,1.6431913
-1.068068,1.1725452
-0.8055711,-6.64211
-0.17756861,9.939786
-3.292555,-7.7378645
-0.287635,-9.652637
-1.1779844,-7.8730526
-2.7578535,-0.27788326
0.7384931,-7.718266
-4.4990377,1.6995974
-3.583684,11.610707
0.913617,0.96526176
-2.023866,-6.161786
-0.6366712,9.459685
7.866463,-3.3579028
-1.5696145,4.026554
1.9607159,0.76286376
-5.85306,-8.651006
2.9448333,-3.4217458
3.6746974,-0.43763393
0.60947347,2.0500154
-1.7636104,-2.4209328
0.6066129,-7.0341
0.55934316,-0.869266
7.062371,-3.8466954
-1.9289544,4.0597715
12.385061,-3.6602948
2.6040053,3.3440351
0.49861112,-6.6941695
-2.708498,-4.310379
-5.34285,10.756408
2.998594,6.621224
2.8619127,5.7535515
-3.7195752,5.4815793
6.242043,3.6960645
5.417071,-2.1178842
